date,value,numberOfEntries
"2019-06-12 04:55:00",0.0164357,2999
"2019-06-12 05:00:00",0.0163661,3078
"2019-06-12 05:05:00",0.0165126,3143
"2019-06-12 05:10:00",0.016125,3227
"2019-06-12 05:15:00",0.0158115,2647
"2019-06-12 05:20:00",0.0165133,3413
"2019-06-12 05:25:00",0.0160416,2518
"2019-06-12 05:30:00",0.0164903,3246
"2019-06-12 05:35:00",0.016241,2871
"2019-06-12 05:40:00",0.0166506,2786
"2019-06-12 05:45:00",0.0162087,3541
"2019-06-12 05:50:00",0.0160325,2913
"2019-06-12 05:55:00",0.0167211,3270
"2019-06-12 06:00:00",0.0158615,2866
"2019-06-12 06:05:00",0.0160105,3260
"2019-06-12 06:10:00",0.0160693,2789
"2019-06-12 06:15:00",0.0160563,3092
"2019-06-12 06:20:00",0.0155921,3286
"2019-06-12 06:25:00",0.0169774,2836
"2019-06-12 06:30:00",0.0161977,3239
"2019-06-12 06:35:00",0.0162652,3313
"2019-06-12 06:40:00",0.0162578,3221
"2019-06-12 06:45:00",0.0164982,3066
"2019-06-12 06:50:00",0.0165549,2931
"2019-06-12 06:55:00",0.0161569,2540
"2019-06-12 07:00:00",0.0159612,3292
"2019-06-12 07:05:00",0.0162397,3057
"2019-06-12 07:10:00",0.0161953,3192
"2019-06-12 07:15:00",0.0161868,3082
"2019-06-12 07:20:00",0.0161836,2918
"2019-06-12 07:25:00",0.0160914,3324
"2019-06-12 07:30:00",0.0683236,4785
"2019-06-12 07:35:00",0.0172311,3132
"2019-06-12 07:40:00",0.186775,4030
"2019-06-12 07:45:00",0.0182684,3999
"2019-06-12 07:50:00",0.0654724,3680
"2019-06-12 07:55:00",0.378289,4895
"2019-06-12 08:00:00",0.175108,10803
"2019-06-12 08:05:00",0.0319497,9918
"2019-06-12 08:10:00",0.0199435,7873
"2019-06-12 08:15:00",0.0176092,3750
"2019-06-12 08:20:00",1.60552,4871
"2019-06-12 08:25:00",6.52574,6193
"2019-06-12 08:30:00",5.21418,1925
"2019-06-12 08:35:00",0.259573,8411
"2019-06-12 08:40:00",0.0107352,9031
"2019-06-12 08:45:00",0.0155626,9325
"2019-06-12 08:50:00",0.0160898,9310
"2019-06-12 08:55:00",0.0154896,9165
"2019-06-12 09:00:00",0.0161388,9432
"2019-06-12 09:05:00",0.0163648,9326
"2019-06-12 09:10:00",0.0163945,9265
"2019-06-12 09:15:00",0.0183126,9279
"2019-06-12 09:20:00",0.0180753,9297
"2019-06-12 09:25:00",0.017876,9189
"2019-06-12 09:30:00",0.0180345,9388
"2019-06-12 09:30:00",0.0180345,9388
"2019-06-12 09:35:00",0.015734,9682
"2019-06-12 09:35:00",0.015734,9682
"2019-06-12 09:40:00",0.0168657,9482
"2019-06-12 09:40:00",0.0168657,9482
"2019-06-12 09:45:00",0.017041,9634
"2019-06-12 09:45:00",0.017041,9634
"2019-06-12 09:50:00",0.0165752,9621
"2019-06-12 09:50:00",0.0165752,9621
"2019-06-12 09:55:00",0.0184326,9716
"2019-06-12 09:55:00",0.0184326,9716
"2019-06-12 10:00:00",0.704875,10604
"2019-06-12 10:00:00",0.704875,10604
"2019-06-12 10:05:00",1.87398,2153
"2019-06-12 10:05:00",1.87398,2153
"2019-06-12 10:10:00",2.2525,1803
"2019-06-12 10:10:00",2.2525,1803
"2019-06-12 10:15:00",0.233004,1911
"2019-06-12 10:15:00",0.233004,1911
"2019-06-12 10:20:00",0.0196884,2273
"2019-06-12 10:20:00",0.0196884,2273
"2019-06-12 10:25:00",0.0178219,1350
"2019-06-12 10:25:00",0.0178219,1350
"2019-06-12 10:30:00",0.0172913,1053
"2019-06-12 10:30:00",0.0172913,1053
"2019-06-12 10:35:00",0.0122023,1269
"2019-06-12 10:35:00",0.0122023,1269
"2019-06-12 10:40:00",0.0167839,1054
"2019-06-12 10:40:00",0.0167839,1054
"2019-06-12 10:45:00",0.0168231,321
"2019-06-12 10:45:00",0.0168231,321
"2019-06-12 10:50:00",0.0151611,282
"2019-06-12 10:50:00",0.0151611,282
"2019-06-12 10:55:00",0.0159504,1114
"2019-06-12 10:55:00",0.0159504,1114
"2019-06-12 11:05:00",0.0207459,419
"2019-06-12 11:05:00",0.0207459,419
"2019-06-12 11:10:00",0.0282946,1130
"2019-06-12 11:10:00",0.0282946,1130
"2019-06-12 11:15:00",0.0165348,288
"2019-06-12 11:15:00",0.0165348,288
"2019-06-12 11:20:00",0.0176879,675
"2019-06-12 11:20:00",0.0176879,675
"2019-06-12 11:25:00",0.0194734,838
"2019-06-12 11:25:00",0.0194734,838
"2019-06-12 11:30:00",0.0137705,669
"2019-06-12 11:30:00",0.0137705,669
"2019-06-12 11:35:00",0.424257,1256
"2019-06-12 11:35:00",0.424257,1256
"2019-06-12 11:40:00",0.0304122,2542
"2019-06-12 11:40:00",0.0304122,2542
"2019-06-12 11:45:00",0.473072,9270
"2019-06-12 11:45:00",0.473072,9270
"2019-06-12 11:50:00",0.508713,10215
"2019-06-12 11:50:00",0.508713,10215
"2019-06-12 11:55:00",0.361681,9309
"2019-06-12 12:00:00",0.0240735,10059
"2019-06-12 12:05:00",0.0294212,9953
"2019-06-12 12:10:00",0.0273969,9953
"2019-06-12 12:15:00",0.0258077,9960
"2019-06-12 12:20:00",0.0253996,9596
"2019-06-12 12:25:00",0.0304004,9562
"2019-06-12 12:30:00",0.0557635,13374
"2019-06-12 12:35:00",0.800549,6067
"2019-06-12 12:40:00",1.47976,1994
"2019-06-12 12:45:00",1.67587,6005
"2019-06-12 12:50:00",2.48546,1449
"2019-06-12 12:55:00",0.834372,1444
"2019-06-12 13:00:00",0.513225,2020
"2019-06-12 13:05:00",0.0170888,4
"2019-06-12 13:05:00",0.018327,1636
"2019-06-12 13:10:00",0.0202533,757
"2019-06-12 13:15:00",0.0164822,783
"2019-06-12 13:20:00",0.0158108,1268
"2019-06-12 13:25:00",0.0169301,1411
"2019-06-12 13:30:00",0.0177126,1730
"2019-06-12 13:35:00",0.0230538,1138
"2019-06-12 13:40:00",0.019941,3650
"2019-06-12 13:45:00",0.0203469,1168
"2019-06-12 13:50:00",0.0194118,415
"2019-06-12 13:55:00",0.0172495,984
"2019-06-12 14:00:00",0.770192,3153
"2019-06-12 14:05:00",0.290641,4
"2019-06-12 14:05:00",2.02508,1733
"2019-06-12 14:10:00",1.62225,4073
"2019-06-12 14:15:00",0.82977,3
"2019-06-12 14:15:00",2.63757,8826
"2019-06-12 14:20:00",0.241268,8719
"2019-06-12 14:25:00",0.0177625,10026
"2019-06-12 14:30:00",0.0164604,9939
"2019-06-12 14:35:00",0.0164313,9466
"2019-06-12 14:40:00",0.191535,10817
"2019-06-12 14:45:00",0.194722,11854
"2019-06-12 14:50:00",0.104625,10553
"2019-06-12 14:55:00",0.0279772,10212
"2019-06-12 15:00:00",0.0347506,11007
"2019-06-12 15:05:00",0.0287904,10203
"2019-06-12 15:10:00",0.0286457,10237
"2019-06-12 15:15:00",0.0318785,10559
"2019-06-12 15:20:00",0.0848254,10482
"2019-06-12 15:25:00",0.0219216,9974
"2019-06-12 15:30:00",0.0216699,9687
"2019-06-12 15:35:00",0.0242541,9909
"2019-06-12 15:40:00",0.0201441,9648
"2019-06-12 15:45:00",0.0537508,10613
"2019-06-12 15:50:00",0.794933,10757
"2019-06-12 15:55:00",0.180342,4558
"2019-06-12 16:00:00",0.033751,5447
"2019-06-12 16:05:00",0.0432982,9333
"2019-06-12 16:10:00",0.0424998,9730
"2019-06-12 16:15:00",0.033666,9491
"2019-06-12 16:20:00",0.0316332,9675
"2019-06-12 16:25:00",0.0305658,9759
"2019-06-12 16:30:00",0.0274212,9556
"2019-06-12 16:35:00",0.0277638,9704
"2019-06-12 16:40:00",0.0356097,9674
"2019-06-12 16:45:00",0.0406464,9585
"2019-06-12 16:50:00",0.0384151,9429
"2019-06-12 16:55:00",0.0323382,9513
"2019-06-12 17:00:00",0.0253635,9581
"2019-06-12 17:05:00",1.00975,7235
"2019-06-12 17:10:00",4.5473,1773
"2019-06-12 17:15:00",0.601362,5128
"2019-06-12 17:20:00",0.0184802,772
"2019-06-12 17:25:00",0.269215,7831
"2019-06-12 17:30:00",0.55403,928
"2019-06-12 17:35:00",0.182388,795
"2019-06-12 17:40:00",0.0197138,3066
"2019-06-12 17:45:00",0.0178832,5
"2019-06-12 17:45:00",0.0172837,2985
"2019-06-12 17:50:00",0.0154194,4075
"2019-06-12 17:55:00",0.0164631,846
"2019-06-12 17:55:00",0.0179586,3
"2019-06-12 18:00:00",1.33553,2426
"2019-06-12 18:05:00",2.65512,3864
"2019-06-12 18:10:00",0.158888,7241
"2019-06-12 18:15:00",0.449877,9765
"2019-06-12 18:20:00",0.0151292,9205
"2019-06-12 18:25:00",0.0172456,8920
"2019-06-12 18:30:00",0.0152935,9045
"2019-06-12 18:35:00",0.154821,11390
"2019-06-12 18:40:00",0.106846,10311
"2019-06-12 18:45:00",0.145296,10903
"2019-06-12 18:50:00",0.0242548,9150
"2019-06-12 18:55:00",0.0779174,10786
"2019-06-12 19:00:00",0.237871,11877
"2019-06-12 19:05:00",0.17447,12741
"2019-06-12 19:10:00",0.020946,8604
"2019-06-12 19:15:00",0.147146,12355
"2019-06-12 19:20:00",0.234536,11243
"2019-06-12 19:25:00",0.111965,9360
"2019-06-12 19:30:00",0.168253,10293
"2019-06-12 19:35:00",0.0279978,8418
"2019-06-12 19:40:00",0.0244563,8917
"2019-06-12 19:45:00",0.105756,8658
"2019-06-12 19:50:00",0.217135,12536
"2019-06-12 19:55:00",0.023922,8472
"2019-06-12 20:00:00",0.0221742,9178
"2019-06-12 20:05:00",0.0309816,9249
"2019-06-12 20:10:00",0.019127,7758
"2019-06-12 20:15:00",0.140222,11330
"2019-06-12 20:20:00",0.0696624,9101
"2019-06-12 20:25:00",0.0288475,8722
"2019-06-12 20:30:00",0.0241603,6385
"2019-06-12 20:35:00",0.167883,9994
"2019-06-12 20:40:00",0.0249988,7701
"2019-06-12 20:45:00",0.153872,8707
"2019-06-12 20:50:00",0.0225839,7301
"2019-06-12 20:55:00",0.0216613,7634
"2019-06-12 21:00:00",0.329111,8889
"2019-06-12 21:05:00",1.35207,3944
"2019-06-12 21:10:00",3.72393,1969
"2019-06-12 21:15:00",4.04232,3469
"2019-06-12 21:20:00",0.320227,5238
"2019-06-12 21:25:00",0.059725,9716
"2019-06-12 21:30:00",0.159772,9762
"2019-06-12 21:35:00",0.0645091,11936
"2019-06-12 21:40:00",0.119944,12500
"2019-06-12 21:45:00",0.036398,9000
"2019-06-12 21:50:00",0.0258148,2377
"2019-06-12 21:55:00",0.0250809,2692
"2019-06-12 22:00:00",0.0394623,1987
"2019-06-12 22:05:00",0.0355103,2516
"2019-06-12 22:10:00",0.0910518,8532
"2019-06-12 22:15:00",0.0355824,14955
"2019-06-12 22:20:00",0.0361108,14926
"2019-06-12 22:25:00",0.0349673,14919
"2019-06-12 22:30:00",0.0280078,14915
"2019-06-12 22:35:00",0.297357,10042
"2019-06-12 22:40:00",0.0233211,9925
"2019-06-12 22:45:00",0.0208417,10511
"2019-06-12 22:50:00",0.0948321,9903
"2019-06-12 22:55:00",0.0488736,9927
"2019-06-12 23:00:00",0.108007,9928
"2019-06-12 23:05:00",0.0671501,9935
"2019-06-12 23:10:00",0.0187989,9912
"2019-06-12 23:15:00",0.0726661,9937
"2019-06-12 23:20:00",0.212089,14546
"2019-06-12 23:25:00",0.186785,14830
"2019-06-12 23:30:00",0.0839644,14746
"2019-06-12 23:35:00",0.0418599,14854
"2019-06-12 23:40:00",0.0197014,13075
"2019-06-12 23:45:00",0.0201674,9620
"2019-06-12 23:50:00",0.0184915,9645
"2019-06-12 23:55:00",0.0185403,9643
"2019-06-13 00:00:00",0.2203,9003
"2019-06-13 00:05:00",0.461665,3568
"2019-06-13 00:10:00",0.0166961,3646
"2019-06-13 00:15:00",0.0161137,1795
"2019-06-13 00:20:00",0.0166704,1947
"2019-06-13 00:25:00",0.0166874,2094
"2019-06-13 00:30:00",0.0270336,2685
"2019-06-13 00:35:00",0.0177307,2421
"2019-06-13 00:40:00",0.0191587,2100
"2019-06-13 00:45:00",0.0172454,1011
"2019-06-13 00:50:00",0.0177487,2326
"2019-06-13 00:55:00",0.0168967,1176
"2019-06-13 01:00:00",0.0183629,288
"2019-06-13 01:05:00",0.0156996,655
"2019-06-13 01:10:00",0.0273778,4
"2019-06-13 01:10:00",0.0166485,6470
"2019-06-13 01:15:00",0.0166042,4965
"2019-06-13 01:20:00",0.015763,5140
"2019-06-13 01:25:00",0.0185794,1581
"2019-06-13 01:30:00",0.0165386,860
"2019-06-13 01:35:00",0.0161243,1928
"2019-06-13 01:40:00",0.0166115,1218
"2019-06-13 01:45:00",0.0158765,1334
"2019-06-13 01:50:00",0.0161234,1907
"2019-06-13 01:55:00",0.0155689,955
"2019-06-13 02:00:00",0.0153444,2814
"2019-06-13 02:05:00",0.0158055,1109
"2019-06-13 02:10:00",0.0155391,764
"2019-06-13 02:15:00",0.0159934,2430
"2019-06-13 02:20:00",0.0155592,57
"2019-06-13 02:25:00",0.015029,1234
"2019-06-13 02:30:00",0.0151517,56
"2019-06-13 02:35:00",0.0173755,370
"2019-06-13 02:40:00",0.0145118,1366
"2019-06-13 02:45:00",0.0165792,849
"2019-06-13 02:50:00",0.0146368,360
"2019-06-13 02:55:00",0.0159572,1672
"2019-06-13 03:00:00",0.0165967,360
"2019-06-13 03:05:00",0.0145082,176
"2019-06-13 03:10:00",0.0157837,1789
"2019-06-13 03:15:00",0.0150657,406
"2019-06-13 03:20:00",0.0153992,2055
"2019-06-13 03:25:00",0.0168472,281
"2019-06-13 03:30:00",0.0169386,720
"2019-06-13 03:35:00",0.0164391,96
"2019-06-13 03:40:00",0.0165698,971
"2019-06-13 03:45:00",0.0167723,748
"2019-06-13 03:50:00",0.0162834,363
"2019-06-13 03:55:00",0.0154314,534
"2019-06-13 04:00:00",0.0208529,57
"2019-06-13 04:05:00",0.0169865,179
"2019-06-13 04:10:00",0.017375,2141
"2019-06-13 04:15:00",0.0170815,681
"2019-06-13 04:20:00",0.0179066,910
"2019-06-13 04:25:00",0.0167887,571
"2019-06-13 04:30:00",0.0197797,428
"2019-06-13 04:35:00",0.0150212,231
"2019-06-13 04:40:00",0.0187733,1080
"2019-06-13 04:45:00",0.0162698,1536
"2019-06-13 04:50:00",0.0190852,360
"2019-06-13 04:55:00",0.0159665,478
"2019-06-13 05:00:00",0.0179261,196
"2019-06-13 05:05:00",0.0154662,151
"2019-06-13 05:10:00",0.0178409,2277
"2019-06-13 05:15:00",0.0178726,371
"2019-06-13 05:20:00",0.0174865,467
"2019-06-13 05:25:00",0.0167011,736
"2019-06-13 05:30:00",0.0170006,386
"2019-06-13 05:35:00",0.0188561,782
"2019-06-13 05:40:00",0.0178471,1002
"2019-06-13 05:45:00",0.0177716,502
"2019-06-13 05:50:00",0.0161217,471
"2019-06-13 05:55:00",0.0162013,724
"2019-06-13 06:00:00",0.0178439,536
"2019-06-13 06:05:00",0.0166372,585
"2019-06-13 06:10:00",0.017899,1069
"2019-06-13 06:15:00",0.0177856,388
"2019-06-13 06:20:00",0.017405,588
"2019-06-13 06:25:00",0.0191996,496
"2019-06-13 06:30:00",0.0172225,476
"2019-06-13 06:35:00",0.0167352,332
"2019-06-13 06:40:00",0.01653,1240
"2019-06-13 06:45:00",0.0163976,675
"2019-06-13 06:50:00",0.0164256,1242
"2019-06-13 06:55:00",0.0188068,508
"2019-06-13 07:00:00",0.649376,804
"2019-06-13 07:05:00",0.0183201,193
"2019-06-13 07:10:00",0.0202813,1227
"2019-06-13 07:15:00",0.334778,893
"2019-06-13 07:20:00",0.0177273,502
"2019-06-13 07:25:00",0.264684,3773
"2019-06-13 07:30:00",0.289484,3079
"2019-06-13 07:35:00",0.119851,11004
"2019-06-13 07:40:00",0.215508,10247
"2019-06-13 07:45:00",1.61416,6702
"2019-06-13 07:50:00",1.69048,3066
"2019-06-13 07:55:00",10.2208,3545
"2019-06-13 08:00:00",9.34933,2272
"2019-06-13 08:05:00",7.44869,2030
"2019-06-13 08:05:00",4.38336,3
"2019-06-13 08:10:00",8.68876,1910
"2019-06-13 08:15:00",10.3243,3782
"2019-06-13 08:20:00",10.1176,1049
"2019-06-13 08:25:00",8.73091,14362
"2019-06-13 08:30:00",6.44594,3179
"2019-06-13 08:35:00",6.93087,2299
"2019-06-13 08:40:00",8.6161,2809
"2019-06-13 08:45:00",7.07216,3204
"2019-06-13 08:50:00",0.778987,2830
"2019-06-13 08:55:00",0.972868,4001
"2019-06-13 09:00:00",2.044,2763
"2019-06-13 09:05:00",1.68314,3945
"2019-06-13 09:10:00",0.858176,4339
"2019-06-13 09:15:00",0.231342,13247
"2019-06-13 09:20:00",0.212407,14664
"2019-06-13 09:25:00",0.287993,14643
"2019-06-13 09:30:00",0.156811,14622
"2019-06-13 09:35:00",0.106883,14696
"2019-06-13 09:40:00",0.0224582,14321
"2019-06-13 09:45:00",0.021151,14332
"2019-06-13 09:50:00",0.0187717,14075
"2019-06-13 09:55:00",0.0181772,14330
"2019-06-13 10:00:00",0.0163082,14166
"2019-06-13 10:05:00",0.0164584,13799
"2019-06-13 10:10:00",0.0166499,14250
"2019-06-13 10:15:00",0.0172512,13711
"2019-06-13 10:20:00",0.0166886,14112
"2019-06-13 10:25:00",0.0685837,14028
"2019-06-13 10:30:00",0.145095,14621
"2019-06-13 10:35:00",0.0168857,14637
"2019-06-13 10:40:00",0.0176217,14681
"2019-06-13 10:45:00",0.0799125,14682
"2019-06-13 10:50:00",0.106862,14861
"2019-06-13 10:55:00",0.0980897,14868
"2019-06-13 11:00:00",0.275575,14748
"2019-06-13 11:05:00",0.120578,14681
"2019-06-13 11:10:00",0.0560033,14735
"2019-06-13 11:15:00",0.135912,14639
"2019-06-13 11:20:00",0.0563522,14660
"2019-06-13 11:25:00",0.180368,14670
"2019-06-13 11:30:00",0.136932,14109
"2019-06-13 11:35:00",0.553516,14200
"2019-06-13 11:40:00",0.436952,14109
"2019-06-13 11:45:00",1.59397,14641
"2019-06-13 11:50:00",4.01419,11862
"2019-06-13 11:55:00",2.67214,12459
"2019-06-13 12:00:00",2.43276,12322
"2019-06-13 12:05:00",0.0175917,13925
"2019-06-13 12:10:00",0.0705811,12436
"2019-06-13 12:15:00",0.120334,13239
"2019-06-13 12:20:00",0.115074,14649
"2019-06-13 12:25:00",0.0866847,13445
"2019-06-13 12:30:00",0.0329071,12894
"2019-06-13 12:35:00",0.0310437,10155
"2019-06-13 12:40:00",0.0418134,9302
"2019-06-13 12:45:00",0.285448,11490
"2019-06-13 12:50:00",0.120853,10534
"2019-06-13 12:55:00",0.190188,9974
"2019-06-13 13:00:00",0.0818142,7595
"2019-06-13 13:05:00",0.750251,6219
"2019-06-13 13:10:00",0.557379,7723
"2019-06-13 13:15:00",0.67002,8378
"2019-06-13 13:20:00",0.350631,6847
"2019-06-13 13:25:00",0.318001,9101
"2019-06-13 13:30:00",0.0423255,5525
"2019-06-13 13:35:00",0.404886,1233
"2019-06-13 13:40:00",0.0197233,1799
"2019-06-13 13:45:00",0.276354,3718
"2019-06-13 13:50:00",0.270459,12618
"2019-06-13 13:55:00",2.54037,13305
"2019-06-13 14:00:00",2.81727,11922
"2019-06-13 14:05:00",3.16178,12575
"2019-06-13 14:10:00",0.419271,14642
"2019-06-13 14:15:00",0.0642021,14252
"2019-06-13 14:20:00",0.024,13838
"2019-06-13 14:25:00",0.0173526,14092
"2019-06-13 14:30:00",0.0193141,13543
"2019-06-13 14:35:00",0.0155529,13731
"2019-06-13 14:40:00",0.0158629,14594
"2019-06-13 14:45:00",0.0155996,14806
"2019-06-13 14:50:00",0.0155504,13586
"2019-06-13 14:55:00",0.0155834,14189
"2019-06-13 15:00:00",0.0156434,13909
"2019-06-13 15:05:00",0.0154748,14665
"2019-06-13 15:10:00",0.159526,14447
"2019-06-13 15:15:00",0.266738,14569
"2019-06-13 15:20:00",0.229841,14351
"2019-06-13 15:25:00",0.471223,13995
"2019-06-13 15:30:00",2.52721,12931
"2019-06-13 15:35:00",0.600567,14750
"2019-06-13 15:40:00",0.187999,14077
"2019-06-13 15:45:00",0.118567,14074
"2019-06-13 15:50:00",0.084785,13814
"2019-06-13 15:55:00",0.0173794,13961
"2019-06-13 16:00:00",0.0227122,14000
"2019-06-13 16:05:00",0.0765616,13572
"2019-06-13 16:10:00",0.0631531,14023
"2019-06-13 16:15:00",1.51744,12984
"2019-06-13 16:20:00",0.830607,10709
"2019-06-13 16:25:00",0.850034,1082
"2019-06-13 16:30:00",3.70263,99
"2019-06-13 16:35:00",2.04511,22
"2019-06-13 16:40:00",3.45973,377
"2019-06-13 16:50:00",0.239435,194
"2019-06-13 16:55:00",0.0227568,381
"2019-06-13 17:00:00",0.0267496,26
"2019-06-13 17:05:00",0.0218109,49
"2019-06-13 17:10:00",0.0235286,400
"2019-06-13 17:15:00",0.0271625,236
"2019-06-13 17:20:00",0.0229614,31
"2019-06-13 17:25:00",0.0258118,395
"2019-06-13 17:30:00",0.0230678,1379
"2019-06-13 17:35:00",0.0303058,329
"2019-06-13 17:40:00",0.0184762,683
"2019-06-13 17:55:00",0.0190777,394
"2019-06-13 18:10:00",0.0246468,1043
"2019-06-13 18:15:00",0.0226247,350
"2019-06-13 18:20:00",0.0229746,338
"2019-06-13 18:25:00",0.0311145,766
"2019-06-13 18:30:00",0.025316,207
"2019-06-13 18:35:00",0.0237226,708
"2019-06-13 18:40:00",0.0281649,355
"2019-06-13 18:45:00",0.018045,25
"2019-06-13 18:50:00",0.0231104,394
"2019-06-13 19:00:00",0.0179227,219
"2019-06-13 19:05:00",0.017614,49
"2019-06-13 19:10:00",0.601772,3696
"2019-06-13 19:15:00",0.0159025,51
"2019-06-13 19:20:00",0.0177294,719
"2019-06-13 19:30:00",0.0150462,50
"2019-06-13 19:35:00",0.0153403,226
"2019-06-13 19:40:00",0.507979,604
"2019-06-13 19:45:00",1.47299,52
"2019-06-13 19:55:00",7.4101,370
"2019-06-13 20:00:00",1.93536,713
"2019-06-13 20:25:00",0.015873,1988
"2019-06-13 20:30:00",0.0169823,26
"2019-06-13 20:40:00",0.0163763,580
"2019-06-13 20:45:00",0.0141699,26
"2019-06-13 20:55:00",0.0158009,372
"2019-06-13 21:00:00",0.356825,1551
"2019-06-13 21:05:00",0.0196607,9638
"2019-06-13 21:10:00",0.015746,9636
"2019-06-13 21:15:00",0.0158052,9630
"2019-06-13 21:20:00",0.0181808,9623
"2019-06-13 21:25:00",0.016048,9638
"2019-06-13 21:30:00",0.0182807,9696
"2019-06-13 21:35:00",0.0157906,9661
"2019-06-13 21:40:00",0.0132613,9686
"2019-06-13 21:45:00",0.0451626,9712
"2019-06-13 21:50:00",0.143106,8629
"2019-06-13 21:55:00",0.175591,14447
"2019-06-13 22:00:00",0.168473,14521
"2019-06-13 22:05:00",0.118998,9938
"2019-06-13 22:10:00",0.215822,9938
"2019-06-13 22:15:00",0.140812,9604
"2019-06-13 22:20:00",0.19901,9608
"2019-06-13 22:25:00",0.431272,9630
"2019-06-13 22:30:00",0.309647,9651
"2019-06-13 22:35:00",0.562341,9609
"2019-06-13 22:40:00",0.205486,9706
"2019-06-13 22:45:00",0.0175918,10192
"2019-06-13 22:50:00",0.159257,9678
"2019-06-13 22:55:00",0.0861475,9694
"2019-06-13 23:00:00",0.132206,9711
"2019-06-13 23:05:00",0.0812179,9824
"2019-06-13 23:10:00",0.196767,9799
"2019-06-13 23:15:00",0.0179538,9671
"2019-06-13 23:20:00",0.0756692,9876
"2019-06-13 23:25:00",0.447612,9867
"2019-06-13 23:30:00",0.0815214,9674
"2019-06-13 23:35:00",0.018219,9666
"2019-06-13 23:40:00",0.0169481,9660
"2019-06-13 23:45:00",0.10166,4656
"2019-06-13 23:50:00",0.0151761,3324
"2019-06-13 23:55:00",0.0149709,3829
"2019-06-14 00:00:00",0.0142908,4247
"2019-06-14 00:05:00",0.0147248,4286
"2019-06-14 00:10:00",0.016861,2421
"2019-06-14 00:15:00",0.01702,679
"2019-06-14 00:20:00",0.0160884,1362
"2019-06-14 00:25:00",0.0175172,543
"2019-06-14 00:30:00",0.0158006,932
"2019-06-14 00:35:00",0.017448,484
"2019-06-14 00:40:00",0.0171055,2302
"2019-06-14 00:45:00",0.0168511,2558
"2019-06-14 00:50:00",0.0162236,1947
"2019-06-14 00:55:00",0.0157977,2199
"2019-06-14 01:00:00",0.0165454,2558
"2019-06-14 01:05:00",0.0166974,2010
"2019-06-14 01:10:00",0.0163656,6324
"2019-06-14 01:15:00",0.0158843,4761
"2019-06-14 01:20:00",0.0160198,4753
"2019-06-14 01:25:00",0.0154703,4999
"2019-06-14 01:30:00",0.0153605,5507
"2019-06-14 01:35:00",0.0151354,4409
"2019-06-14 01:40:00",0.0150787,5738
"2019-06-14 01:45:00",0.0149985,4851
"2019-06-14 01:50:00",0.0148362,4570
"2019-06-14 01:55:00",0.0148828,5312
"2019-06-14 02:00:00",0.0151677,7594
"2019-06-14 02:05:00",0.0149149,950
"2019-06-14 02:10:00",0.0153479,1354
"2019-06-14 02:15:00",0.0151087,2152
"2019-06-14 02:20:00",0.0150308,929
"2019-06-14 02:25:00",0.0160077,445
"2019-06-14 02:30:00",0.0162407,897
"2019-06-14 02:35:00",0.0145894,418
"2019-06-14 02:40:00",0.0150855,1098
"2019-06-14 02:45:00",0.013723,538
"2019-06-14 02:50:00",0.0151888,1231
"2019-06-14 02:55:00",0.0162983,566
"2019-06-14 03:00:00",0.0159594,476
"2019-06-14 03:05:00",0.0157131,562
"2019-06-14 03:10:00",0.0167864,903
"2019-06-14 03:15:00",0.0161298,1515
"2019-06-14 03:20:00",0.0159583,982
"2019-06-14 03:25:00",0.0144762,559
"2019-06-14 03:30:00",0.0164625,337
"2019-06-14 03:35:00",0.0142209,88
"2019-06-14 03:40:00",0.0168398,1135
"2019-06-14 03:45:00",0.0158913,618
"2019-06-14 03:50:00",0.0175154,86
"2019-06-14 03:55:00",0.0162246,444
"2019-06-14 04:00:00",0.0130206,269
"2019-06-14 04:05:00",0.0155885,188
"2019-06-14 04:10:00",0.0157401,531
"2019-06-14 04:15:00",0.0141751,206
"2019-06-14 04:20:00",0.0159229,186
"2019-06-14 04:25:00",0.0151881,451
"2019-06-14 04:30:00",0.0141634,632
"2019-06-14 04:35:00",0.0165944,142
"2019-06-14 04:40:00",0.0150707,454
"2019-06-14 04:45:00",0.0146501,591
"2019-06-14 04:50:00",0.0169899,30
"2019-06-14 04:55:00",0.0162008,443
"2019-06-14 05:00:00",0.0157879,238
"2019-06-14 05:05:00",0.0148275,531
"2019-06-14 05:10:00",0.0135704,575
"2019-06-14 05:15:00",0.0154263,151
"2019-06-14 05:20:00",0.0151542,628
"2019-06-14 05:25:00",0.0158633,479
"2019-06-14 05:30:00",0.0143885,431
"2019-06-14 05:35:00",0.0133728,56
"2019-06-14 05:40:00",0.0157657,639
"2019-06-14 05:45:00",0.0152708,597
"2019-06-14 05:50:00",0.0155438,768
"2019-06-14 05:55:00",0.015119,555
"2019-06-14 06:00:00",0.0161475,236
"2019-06-14 06:05:00",0.0154318,465
"2019-06-14 06:10:00",0.0149459,1019
"2019-06-14 06:15:00",0.0155747,258
"2019-06-14 06:20:00",0.0213276,7
"2019-06-14 06:25:00",0.0153968,413
"2019-06-14 06:30:00",0.0154457,870
"2019-06-14 06:35:00",0.0189568,29
"2019-06-14 06:40:00",0.33238,1226
"2019-06-14 06:45:00",0.0177326,494
"2019-06-14 06:50:00",0.363223,2883
"2019-06-14 06:55:00",0.140453,6023
"2019-06-14 07:00:00",0.228518,5832
"2019-06-14 07:05:00",0.220984,2473
"2019-06-14 07:10:00",4.2201,4441
"2019-06-14 07:15:00",0.955433,3214
